sale_id,sale_date,store_id,product_id,units_demanded,units_sold,inventory_on_hand,units_ordered,unit_price,promotion_flag,stockout_flag,lead_time_days
448,2023-01-04,9,57,22,22,24,19,86.86,0,0,2
449,2023-01-04,5,55,55,55,64,51,14.57,0,0,10
450,2023-01-04,19,111,27,25,25,38,15.84,0,1,5
451,2023-01-04,14,109,21,21,22,25,33.6,0,0,10
452,2023-01-04,20,32,8,7,7,8,690.52,0,1,7
453,2023-01-04,9,74,24,24,42,28,31.16,0,0,5
454,2023-01-04,19,128,12,12,20,19,45.9,0,0,4
455,2023-01-04,4,31,2,2,5,5,512.26,0,0,5
456,2023-01-04,9,9,30,30,39,46,10.0,1,0,5
457,2023-01-04,11,6,19,19,37,23,7.0,0,0,3
458,2023-01-04,17,118,20,20,28,15,36.3,0,0,7
459,2023-01-04,7,5,21,21,40,39,12.3,0,0,2
460,2023-01-04,6,148,23,23,38,30,28.51,0,0,7
461,2023-01-04,4,98,11,9,9,8,97.17,0,1,3
462,2023-01-04,14,9,33,33,52,34,11.76,0,0,3
463,2023-01-04,5,28,9,9,10,9,372.16,0,0,10
464,2023-01-04,13,64,21,21,38,24,41.66,0,0,5
465,2023-01-04,17,82,5,5,6,10,118.83,0,0,5
466,2023-01-04,11,31,3,3,5,5,512.26,0,0,4
467,2023-01-04,12,54,16,16,23,25,68.86,0,0,5
468,2023-01-04,20,26,14,10,10,14,176.9,0,1,10
469,2023-01-04,15,150,7,7,15,10,66.66,0,0,2
470,2023-01-04,13,129,12,12,15,14,33.7,0,0,2
471,2023-01-04,15,102,13,10,10,12,58.96,0,1,3
472,2023-01-04,19,21,41,41,62,44,10.72,1,0,3
473,2023-01-04,6,145,24,24,26,24,27.82,0,0,7
474,2023-01-04,7,114,20,19,19,28,32.89,0,1,5
475,2023-01-04,19,87,7,7,8,8,226.25,0,0,7
476,2023-01-04,17,41,7,7,13,6,213.95,0,0,7
477,2023-01-04,3,36,4,3,3,7,649.85,0,1,4
478,2023-01-04,15,53,31,31,33,41,28.68,1,0,10
479,2023-01-04,15,64,9,9,10,26,41.66,0,0,3
480,2023-01-04,20,33,17,15,15,8,237.21,0,1,3
481,2023-01-04,10,132,12,10,10,13,63.34,0,1,4
482,2023-01-04,3,20,23,23,54,29,14.31,0,0,5
483,2023-01-04,16,61,70,70,97,101,14.08,1,0,5
484,2023-01-04,4,10,31,31,36,40,3.45,0,0,3
485,2023-01-04,2,103,10,10,31,23,11.34,0,0,2
486,2023-01-04,15,144,8,8,8,13,52.24,0,0,2
487,2023-01-04,14,121,31,31,41,35,24.92,1,0,7
488,2023-01-04,6,79,15,15,22,24,36.69,0,0,10
489,2023-01-04,16,96,16,16,19,15,104.9,0,0,5
490,2023-01-04,15,99,12,10,10,9,67.39,0,1,2
491,2023-01-04,5,14,34,34,79,56,5.88,0,0,3
492,2023-01-04,5,74,45,45,53,50,31.16,0,0,7
493,2023-01-04,15,32,2,2,4,3,690.52,0,0,2
494,2023-01-04,13,10,30,30,32,30,3.45,0,0,7
495,2023-01-04,4,27,4,4,5,3,526.9,0,0,4
496,2023-01-04,6,92,15,15,24,14,188.81,1,0,3
497,2023-01-04,20,87,9,9,11,12,226.25,0,0,5
498,2023-01-04,16,139,25,25,28,21,34.46,0,0,7
499,2023-01-04,14,53,30,30,47,48,33.74,0,0,5
500,2023-01-04,3,73,45,45,53,43,33.95,0,0,5
501,2023-01-04,14,141,18,18,31,19,35.9,0,0,10
502,2023-01-04,13,25,15,15,16,19,14.08,0,0,4
503,2023-01-04,2,78,13,13,22,14,62.91,1,0,2
504,2023-01-04,13,58,33,33,33,37,15.48,0,0,7
505,2023-01-04,4,91,7,6,6,7,218.18,0,1,2
506,2023-01-04,15,3,20,20,34,26,8.62,0,0,5
507,2023-01-04,12,52,29,29,42,22,62.95,0,0,5
508,2023-01-04,13,72,21,21,21,21,52.32,0,0,10
509,2023-01-04,16,60,31,31,68,50,29.7,0,0,4
510,2023-01-04,2,87,3,3,5,6,226.25,0,0,2
511,2023-01-04,16,39,7,7,10,7,529.7,0,0,10
512,2023-01-04,13,94,7,6,6,6,203.53,0,1,4
513,2023-01-04,19,56,24,24,31,23,83.55,0,0,4
514,2023-01-04,9,63,14,14,22,26,63.58,0,0,2
515,2023-01-04,20,113,26,22,22,17,51.64,0,1,5
516,2023-01-04,1,90,8,8,15,11,191.13,0,0,2
517,2023-01-04,11,122,15,15,18,16,41.36,1,0,2
518,2023-01-04,7,143,10,10,24,23,46.86,0,0,5
519,2023-01-04,1,13,49,49,87,58,7.31,1,0,2
520,2023-01-04,6,143,26,18,18,21,46.86,0,1,3
521,2023-01-04,16,119,32,16,16,24,21.71,0,1,5
522,2023-01-04,2,150,11,11,11,9,66.66,0,0,4
523,2023-01-04,2,36,6,5,5,3,649.85,0,1,5
524,2023-01-04,12,86,14,14,18,17,24.83,0,0,2
525,2023-01-04,10,62,19,19,24,30,51.82,0,0,10
526,2023-01-04,20,19,49,49,59,52,5.11,0,0,3
527,2023-01-04,2,112,2,2,16,9,55.64,0,0,2
528,2023-01-04,15,117,13,9,9,11,42.25,0,1,7
529,2023-01-04,2,97,11,11,11,11,67.27,0,0,5
530,2023-01-04,2,133,6,6,20,12,56.26,0,0,10
531,2023-01-04,13,134,18,11,11,10,40.11,0,1,4
532,2023-01-04,1,130,21,20,20,21,52.54,0,1,5
533,2023-01-04,8,126,7,7,20,22,27.25,0,0,4
534,2023-01-04,12,25,20,20,32,25,14.08,0,0,5
535,2023-01-04,5,138,14,14,19,23,45.98,0,0,4
536,2023-01-04,4,105,22,22,22,24,10.96,0,0,5
537,2023-01-04,18,78,11,11,25,20,74.01,0,0,3
538,2023-01-04,20,138,14,14,23,21,45.98,0,0,10
539,2023-01-04,18,96,14,14,18,11,104.9,0,0,10
540,2023-01-04,12,72,26,20,20,27,52.32,0,1,5
541,2023-01-04,11,34,7,7,9,9,123.2,0,0,2
542,2023-01-04,11,67,12,12,12,18,89.69,0,0,5
543,2023-01-04,13,38,3,3,10,4,384.28,0,0,4
544,2023-01-04,11,47,5,5,10,7,149.72,0,0,10
545,2023-01-04,11,39,5,5,6,4,529.7,0,0,5
546,2023-01-04,3,29,4,4,13,9,283.71,0,0,5
547,2023-01-04,19,97,16,16,26,21,67.27,0,0,10
548,2023-01-04,19,11,70,47,47,58,2.04,0,1,4
549,2023-01-05,20,24,44,44,51,43,11.34,1,0,2
550,2023-01-05,15,100,10,9,9,7,92.14,0,1,4
551,2023-01-05,17,33,4,4,9,7,237.21,0,0,5
552,2023-01-05,18,64,39,30,30,40,41.66,0,1,5
553,2023-01-05,3,49,9,9,12,10,315.6,0,0,10
554,2023-01-05,3,148,13,13,34,30,28.51,0,0,3
555,2023-01-05,7,117,18,18,24,21,42.25,0,0,3
556,2023-01-05,18,144,14,14,26,22,52.24,0,0,7
557,2023-01-05,19,23,47,47,71,46,12.16,1,0,2
558,2023-01-05,10,105,22,22,24,22,10.96,0,0,5
559,2023-01-05,5,82,12,12,15,14,118.83,0,0,5
560,2023-01-05,18,101,19,18,18,26,24.31,0,1,10
561,2023-01-05,17,110,10,10,13,15,44.57,0,0,2
562,2023-01-05,2,32,9,4,4,4,690.52,0,1,3
563,2023-01-05,16,57,19,19,23,26,86.86,0,0,7
564,2023-01-05,18,93,7,7,15,12,232.25,0,0,7
565,2023-01-05,19,75,28,28,47,39,54.26,0,0,7
566,2023-01-05,18,100,10,10,10,16,92.14,0,0,4
567,2023-01-05,11,137,14,12,12,13,44.92,0,1,4
568,2023-01-05,10,9,25,21,21,28,11.76,0,1,10
569,2023-01-05,12,114,12,11,11,14,32.89,0,1,5
570,2023-01-05,3,134,29,12,12,25,40.11,0,1,3
571,2023-01-05,1,44,7,4,4,8,650.26,0,1,5
572,2023-01-05,3,104,8,8,26,26,36.93,0,0,2
573,2023-01-05,8,10,30,25,25,51,3.45,0,1,3
574,2023-01-05,7,10,53,53,107,64,3.45,0,0,10
575,2023-01-05,14,142,27,27,37,29,25.19,0,0,10
576,2023-01-05,15,25,25,19,19,20,14.08,0,1,3
577,2023-01-05,16,36,6,6,10,8,649.85,0,0,7
578,2023-01-05,16,128,14,14,20,18,45.9,0,0,7
579,2023-01-05,19,117,19,19,27,26,42.25,0,0,4
580,2023-01-05,16,107,29,29,46,32,11.36,0,0,7
581,2023-01-05,7,6,44,22,22,47,7.0,0,1,2
582,2023-01-05,13,26,2,2,8,7,176.9,0,0,5
583,2023-01-05,11,33,1,1,8,7,237.21,0,0,10
584,2023-01-05,11,103,14,5,5,24,11.34,0,1,3
585,2023-01-05,13,97,2,2,14,9,67.27,0,0,3
586,2023-01-05,19,84,16,8,8,11,227.42,0,1,5
587,2023-01-05,17,11,46,46,67,54,2.04,0,0,10
588,2023-01-05,19,129,22,22,22,23,33.7,0,0,10
589,2023-01-05,14,100,16,16,18,17,92.14,0,0,5
590,2023-01-05,5,18,61,55,55,63,2.25,0,1,4
591,2023-01-05,10,63,29,29,35,23,63.58,0,0,7
592,2023-01-05,1,101,34,34,59,45,20.66,1,0,10
593,2023-01-05,14,28,14,13,13,16,316.34,1,1,10
594,2023-01-05,3,129,25,25,32,22,33.7,0,0,2
595,2023-01-05,9,11,42,42,77,49,2.04,0,0,5
596,2023-01-05,12,54,20,20,33,22,68.86,0,0,4
597,2023-01-05,3,52,23,23,29,30,62.95,0,0,7
598,2023-01-05,4,26,2,2,11,8,176.9,0,0,4
599,2023-01-05,20,141,19,19,33,25,35.9,0,0,2
600,2023-01-05,4,131,11,11,31,26,19.66,1,0,5
601,2023-01-05,10,77,8,5,5,15,139.44,1,1,3
602,2023-01-05,9,78,7,7,18,9,74.01,0,0,5
603,2023-01-05,10,56,16,16,31,22,83.55,0,0,3
604,2023-01-05,13,66,29,29,51,35,10.75,0,0,4
605,2023-01-05,6,98,21,21,23,21,82.59,1,0,2
606,2023-01-05,15,35,4,4,5,5,469.45,0,0,3
607,2023-01-05,14,29,11,11,13,15,241.15,1,0,10
608,2023-01-05,14,1,49,49,52,43,5.42,0,0,10
609,2023-01-05,3,100,20,20,23,19,78.32,1,0,3
610,2023-01-05,12,145,18,18,19,15,27.82,0,0,3
611,2023-01-05,20,108,28,28,49,29,19.01,0,0,2
612,2023-01-05,20,4,22,22,32,39,13.19,0,0,5
613,2023-01-05,13,54,13,12,12,18,68.86,0,1,3
614,2023-01-05,9,107,37,30,30,28,11.36,0,1,2
615,2023-01-05,2,126,12,12,13,13,27.25,0,0,4
616,2023-01-05,9,30,4,4,10,6,478.98,0,0,3
617,2023-01-05,2,34,6,6,8,8,123.2,0,0,2
618,2023-01-05,20,62,22,22,42,28,51.82,0,0,10
619,2023-01-05,4,22,19,19,31,19,11.96,0,0,3
620,2023-01-05,1,93,11,11,16,9,232.25,0,0,5
621,2023-01-05,18,105,34,30,30,36,10.96,0,1,3
622,2023-01-05,19,74,51,51,113,54,26.49,1,0,2
623,2023-01-05,5,74,53,43,43,41,31.16,0,1,5
624,2023-01-05,7,100,8,8,20,13,92.14,0,0,4
625,2023-01-05,15,14,23,23,33,24,5.88,0,0,7
626,2023-01-05,5,115,21,21,30,27,27.13,0,0,10
627,2023-01-05,16,11,93,93,123,125,1.73,1,0,4
628,2023-01-05,5,56,27,27,32,30,83.55,0,0,3
629,2023-01-05,10,6,23,23,39,28,7.0,0,0,2
630,2023-01-05,16,44,2,2,9,8,650.26,0,0,3
631,2023-01-05,12,97,9,9,14,10,67.27,0,0,5
632,2023-01-05,13,93,10,5,5,5,232.25,0,1,2
633,2023-01-05,7,50,7,3,3,8,742.68,0,1,3
634,2023-01-05,12,10,34,34,51,48,3.45,0,0,5
635,2023-01-05,18,30,10,7,7,8,478.98,0,1,5
636,2023-01-05,6,6,37,37,63,49,7.0,0,0,2
637,2023-01-05,6,14,37,37,53,37,5.88,0,0,3
638,2023-01-05,18,74,71,58,58,53,26.49,1,1,5
639,2023-01-05,18,143,22,14,14,21,46.86,0,1,7
640,2023-01-05,12,121,11,11,25,17,29.32,0,0,5
641,2023-01-05,11,121,11,11,30,21,24.92,1,0,7
642,2023-01-05,1,120,24,24,28,18,38.37,0,0,2
643,2023-01-05,17,116,13,13,17,20,15.55,0,0,3
644,2023-01-05,6,59,34,32,32,37,42.3,0,1,10
645,2023-01-05,13,42,12,11,11,8,129.34,0,1,10
646,2023-01-05,17,26,11,5,5,14,150.37,1,1,10
647,2023-01-05,12,110,16,11,11,13,44.57,0,1,3
648,2023-01-05,11,93,6,6,11,9,197.41,1,0,5
649,2023-01-05,1,19,48,35,35,40,5.11,0,1,10
650,2023-01-05,20,37,2,2,9,8,534.01,0,0,2
651,2023-01-05,6,130,33,25,25,25,44.66,1,1,2
652,2023-01-05,6,93,7,7,11,13,232.25,0,0,7
653,2023-01-05,8,91,10,9,9,9,218.18,0,1,4
654,2023-01-05,20,33,7,7,15,9,237.21,0,0,4
655,2023-01-05,2,107,17,17,23,17,11.36,0,0,2
656,2023-01-05,16,115,21,16,16,25,27.13,0,1,7
657,2023-01-05,3,117,33,33,66,35,35.91,1,0,7
658,2023-01-05,6,16,37,29,29,40,9.01,0,1,7
659,2023-01-05,10,149,14,14,25,20,20.82,0,0,7
660,2023-01-05,9,136,16,16,23,11,57.69,0,0,2
661,2023-01-05,6,58,47,39,39,62,15.48,0,1,2
662,2023-01-05,13,75,17,17,21,20,54.26,0,0,2
663,2023-01-05,4,17,15,15,21,15,13.94,0,0,2
664,2023-01-05,8,25,19,19,27,22,14.08,0,0,3
665,2023-01-05,19,48,4,4,7,8,694.43,0,0,2
666,2023-01-05,14,55,48,48,95,70,14.57,0,0,10
667,2023-01-05,15,62,16,16,21,18,51.82,0,0,3
668,2023-01-05,18,68,31,31,33,39,50.47,0,0,4
669,2023-01-05,9,84,3,3,8,8,227.42,0,0,2
670,2023-01-05,17,46,0,0,8,5,775.82,0,0,3
671,2023-01-05,11,92,9,8,8,6,222.13,0,1,2
672,2023-01-05,17,104,15,13,13,13,36.93,0,1,5
673,2023-01-05,11,108,10,10,20,19,19.01,0,0,4
674,2023-01-05,17,5,29,29,32,25,12.3,0,0,2
675,2023-01-05,4,18,36,36,47,36,2.25,0,0,4
676,2023-01-05,10,76,13,13,18,11,64.5,0,0,4
677,2023-01-05,10,92,6,6,11,7,222.13,0,0,3
678,2023-01-05,13,76,10,10,11,10,64.5,0,0,3
679,2023-01-05,17,129,22,12,12,20,33.7,0,1,2
680,2023-01-05,5,107,26,26,29,34,11.36,0,0,10
681,2023-01-05,19,60,33,33,63,53,29.7,0,0,2
682,2023-01-05,20,42,15,9,9,13,129.34,0,1,10
683,2023-01-05,9,19,22,22,28,29,5.11,0,0,7
684,2023-01-05,17,117,10,6,6,14,42.25,0,1,2
685,2023-01-05,17,18,40,40,50,42,2.25,0,0,4
686,2023-01-06,3,82,10,10,19,16,118.83,0,0,5
687,2023-01-06,2,30,3,3,9,6,407.13,1,0,3
688,2023-01-06,7,49,6,6,12,10,315.6,0,0,7
689,2023-01-06,15,29,6,6,7,7,283.71,0,0,7
690,2023-01-06,12,42,13,13,15,11,129.34,0,0,10
691,2023-01-06,20,21,26,26,44,35,12.61,0,0,5
692,2023-01-06,11,26,8,2,2,7,176.9,0,1,4
693,2023-01-06,13,78,10,10,15,8,74.01,0,0,4
694,2023-01-06,3,48,6,6,12,5,694.43,0,0,4
695,2023-01-06,16,129,36,36,50,43,28.65,1,0,7
696,2023-01-06,3,92,12,12,14,11,222.13,0,0,3
697,2023-01-06,14,121,14,14,18,20,29.32,0,0,10
698,2023-01-06,4,97,13,13,13,10,67.27,0,0,10
699,2023-01-06,18,61,69,69,89,103,14.08,1,0,3
700,2023-01-06,11,116,9,9,16,22,15.55,0,0,5
701,2023-01-06,3,7,30,30,38,46,8.88,0,0,3
702,2023-01-06,17,25,16,16,24,24,14.08,0,0,10
703,2023-01-06,16,76,27,26,26,21,64.5,0,1,2
704,2023-01-06,2,106,8,8,10,10,48.25,0,0,7
705,2023-01-06,12,132,8,8,11,13,63.34,0,0,3
706,2023-01-06,19,14,45,32,32,53,5.88,0,1,5
707,2023-01-06,4,86,10,10,15,13,24.83,0,0,2
708,2023-01-06,7,70,66,52,52,57,27.88,1,1,3
709,2023-01-06,8,145,15,15,36,27,23.65,1,0,4
710,2023-01-06,8,20,25,12,12,20,14.31,0,1,3
711,2023-01-06,9,91,6,3,3,6,218.18,0,1,4
712,2023-01-06,11,110,20,18,18,15,37.88,1,1,10
713,2023-01-06,9,137,12,12,19,16,44.92,0,0,7
714,2023-01-06,9,103,25,25,44,31,11.34,0,0,4
715,2023-01-06,13,55,36,36,52,36,14.57,0,0,7
716,2023-01-06,8,64,22,22,32,25,41.66,0,0,3
717,2023-01-06,7,57,25,0,0,32,86.86,0,1,5
718,2023-01-06,3,6,46,27,27,53,7.0,0,1,10
719,2023-01-06,6,81,15,11,11,13,164.72,0,1,7
720,2023-01-06,4,108,18,7,7,20,19.01,0,1,4
721,2023-01-06,16,145,17,17,25,26,27.82,0,0,3
722,2023-01-06,3,147,19,19,41,21,51.8,0,0,4
723,2023-01-06,5,37,6,6,7,8,534.01,0,0,10
724,2023-01-06,3,133,21,18,18,18,56.26,0,1,7
725,2023-01-06,5,74,59,59,102,68,26.49,1,0,7
726,2023-01-06,13,42,7,7,7,8,129.34,0,0,5
727,2023-01-06,13,109,9,9,11,14,33.6,0,0,3
728,2023-01-06,9,87,0,0,6,7,226.25,0,0,10
729,2023-01-06,12,16,31,31,45,23,9.01,0,0,10
730,2023-01-06,4,45,6,6,14,11,59.46,0,0,4
731,2023-01-06,15,96,7,1,1,7,104.9,0,1,3
732,2023-01-06,10,118,17,15,15,15,36.3,0,1,2
733,2023-01-06,6,101,29,29,31,21,24.31,0,0,5
734,2023-01-06,13,52,17,7,7,22,62.95,0,1,5
735,2023-01-06,9,63,10,9,9,22,63.58,0,1,7
736,2023-01-06,13,98,4,4,15,10,97.17,0,0,7
737,2023-01-06,8,36,2,2,3,5,649.85,0,0,3
738,2023-01-06,4,42,7,7,10,8,129.34,0,0,2
739,2023-01-06,3,71,31,31,34,29,66.28,0,0,2
740,2023-01-06,5,46,5,5,13,8,659.45,1,0,5
741,2023-01-06,19,111,25,25,37,26,15.84,0,0,2
742,2023-01-06,9,47,12,11,11,11,149.72,0,1,5
743,2023-01-06,20,37,8,8,11,7,534.01,0,0,10
744,2023-01-06,20,5,41,34,34,41,12.3,0,1,3
745,2023-01-06,17,72,31,31,47,35,44.47,1,0,3
746,2023-01-06,2,16,19,16,16,23,9.01,0,1,10
747,2023-01-06,6,131,20,20,42,29,23.13,0,0,4
748,2023-01-06,9,143,16,16,20,11,46.86,0,0,7
749,2023-01-06,5,8,41,29,29,37,10.84,0,1,2
750,2023-01-06,3,74,36,36,76,42,31.16,0,0,4
751,2023-01-06,20,63,26,26,27,34,63.58,0,0,5
752,2023-01-06,7,117,14,14,19,17,42.25,0,0,3
753,2023-01-06,10,108,18,18,26,25,19.01,0,0,5
754,2023-01-06,11,124,11,11,11,11,41.51,0,0,5
755,2023-01-06,15,4,17,12,12,23,13.19,0,1,4
756,2023-01-06,2,51,22,22,59,33,37.26,1,0,3
757,2023-01-06,19,74,39,39,68,41,31.16,0,0,3
758,2023-01-06,9,25,26,20,20,21,14.08,0,1,5
759,2023-01-06,8,16,27,15,15,32,9.01,0,1,7
760,2023-01-06,5,113,31,23,23,33,43.89,1,1,10
761,2023-01-06,1,128,28,28,51,33,39.02,1,0,7
762,2023-01-06,12,7,25,25,38,32,8.88,0,0,3
763,2023-01-06,13,53,16,16,30,27,33.74,0,0,7
764,2023-01-06,16,28,7,7,9,9,372.16,0,0,5
765,2023-01-06,16,4,33,33,45,30,13.19,0,0,4
766,2023-01-06,7,124,24,21,21,38,35.28,1,1,10
767,2023-01-06,3,88,14,14,20,19,145.97,1,0,7
768,2023-01-06,13,93,5,5,9,6,232.25,0,0,7
769,2023-01-06,3,118,19,19,22,27,36.3,0,0,5
770,2023-01-06,4,123,15,15,25,23,14.33,0,0,3
771,2023-01-06,4,48,5,4,4,3,694.43,0,1,5
772,2023-01-06,1,49,13,13,18,15,268.26,1,0,3
773,2023-01-06,2,103,18,18,26,22,11.34,0,0,7
774,2023-01-06,7,11,68,57,57,85,2.04,0,1,2
775,2023-01-06,6,62,45,45,72,55,44.05,1,0,7
776,2023-01-06,11,141,13,13,15,11,35.9,0,0,5
777,2023-01-06,11,25,15,15,29,15,14.08,0,0,10
778,2023-01-06,19,112,21,19,19,19,55.64,0,1,5
779,2023-01-06,18,32,4,4,10,5,690.52,0,0,7
780,2023-01-06,18,91,5,5,17,12,218.18,0,0,2
781,2023-01-06,3,45,15,15,22,19,59.46,0,0,2
782,2023-01-06,16,136,13,13,28,22,57.69,0,0,4
783,2023-01-06,17,1,33,33,57,31,5.42,0,0,10
784,2023-01-06,8,11,46,46,48,54,2.04,0,0,2
785,2023-01-06,3,8,31,31,38,35,10.84,0,0,7
786,2023-01-06,1,90,14,14,14,12,191.13,0,0,2
787,2023-01-06,2,115,17,17,20,17,27.13,0,0,10
788,2023-01-06,6,60,34,34,47,49,29.7,0,0,4
789,2023-01-06,18,96,13,13,20,11,104.9,0,0,4
790,2023-01-06,13,17,14,9,9,22,13.94,0,1,10
791,2023-01-06,4,78,6,6,14,11,74.01,0,0,3
792,2023-01-06,3,77,18,16,16,15,164.05,0,1,5
793,2023-01-06,10,9,27,27,43,23,11.76,0,0,10
794,2023-01-06,4,52,19,19,28,20,62.95,0,0,3
795,2023-01-06,2,25,25,13,13,22,14.08,0,1,5
796,2023-01-06,13,89,4,4,8,7,222.77,0,0,4
797,2023-01-06,2,58,28,27,27,33,15.48,0,1,3
798,2023-01-06,5,89,16,16,17,18,189.35,1,0,5
799,2023-01-06,16,101,19,19,26,31,24.31,0,0,7
800,2023-01-06,12,125,18,18,20,18,42.51,1,0,3
801,2023-01-06,20,118,18,18,24,20,36.3,0,0,5
802,2023-01-06,11,118,21,21,22,18,30.85,1,0,3
803,2023-01-06,14,83,27,23,23,35,17.27,0,1,7
804,2023-01-06,1,121,29,29,36,29,29.32,0,0,10
805,2023-01-06,11,68,28,28,48,29,42.9,1,0,7
806,2023-01-06,19,99,20,18,18,21,67.39,0,1,5
807,2023-01-06,12,98,8,1,1,10,97.17,0,1,3
808,2023-01-06,5,108,23,23,29,26,19.01,0,0,10
809,2023-01-06,10,100,15,15,26,13,78.32,1,0,2
810,2023-01-06,6,130,21,21,24,20,52.54,0,0,3
811,2023-01-06,6,17,23,23,24,35,13.94,0,0,10
812,2023-01-06,8,77,4,4,4,9,164.05,0,0,7
813,2023-01-06,8,97,12,12,25,21,57.18,1,0,10
814,2023-01-06,13,27,7,6,6,7,447.86,1,1,10
815,2023-01-06,5,9,37,37,46,40,11.76,0,0,3
816,2023-01-06,1,142,21,21,23,30,25.19,0,0,4
817,2023-01-06,17,116,17,17,30,25,15.55,0,0,4
818,2023-01-06,17,137,14,14,22,14,44.92,0,0,4
819,2023-01-06,17,128,11,10,10,13,45.9,0,1,4
820,2023-01-06,7,107,30,30,63,41,11.36,0,0,5
821,2023-01-06,18,102,17,17,27,14,58.96,0,0,10
822,2023-01-06,9,9,23,23,33,29,11.76,0,0,7
823,2023-01-07,18,102,17,17,32,29,58.96,0,0,4
824,2023-01-07,17,33,11,9,9,10,237.21,0,1,2
825,2023-01-07,17,95,11,11,21,16,77.7,0,0,3
826,2023-01-07,8,108,20,20,21,32,19.01,0,0,4
827,2023-01-07,9,23,31,31,46,29,14.31,0,0,7
828,2023-01-07,19,104,23,23,36,24,36.93,0,0,2
829,2023-01-07,3,143,32,27,27,24,46.86,0,1,10
830,2023-01-07,14,24,28,28,50,45,13.34,0,0,5
831,2023-01-07,2,112,12,12,13,17,55.64,0,0,4
832,2023-01-07,10,28,7,6,6,8,372.16,0,1,3
833,2023-01-07,8,83,17,17,38,33,17.27,0,0,5
834,2023-01-07,18,74,72,72,89,75,26.49,1,0,3
835,2023-01-07,9,132,17,17,30,13,63.34,0,0,7
836,2023-01-07,8,85,15,14,14,11,151.89,0,1,10
837,2023-01-07,8,20,30,30,33,29,14.31,0,0,10
838,2023-01-07,18,138,19,19,33,27,45.98,0,0,2
839,2023-01-07,20,63,40,40,65,34,63.58,0,0,2
840,2023-01-07,18,119,33,25,25,29,21.71,0,1,10
841,2023-01-07,9,24,21,21,27,31,13.34,0,0,2
842,2023-01-07,6,22,39,39,57,46,11.96,0,0,3
843,2023-01-07,5,15,66,46,46,73,4.59,0,1,2
844,2023-01-07,15,19,34,32,32,39,5.11,0,1,10
845,2023-01-07,7,85,8,8,27,17,151.89,0,0,10
846,2023-01-07,2,83,18,13,13,26,17.27,0,1,2
847,2023-01-07,17,58,36,36,60,56,15.48,0,0,4
848,2023-01-07,12,6,36,36,50,34,7.0,0,0,3
849,2023-01-07,19,6,57,48,48,64,7.0,0,1,7
850,2023-01-07,9,110,19,11,11,18,44.57,0,1,5
851,2023-01-07,19,89,10,10,11,11,222.77,0,0,5
852,2023-01-07,4,124,15,15,20,17,41.51,0,0,5
853,2023-01-07,20,105,46,46,54,37,10.96,0,0,10
854,2023-01-07,1,105,68,68,108,60,9.32,1,0,7
855,2023-01-07,18,135,16,16,22,20,64.88,0,0,2
856,2023-01-07,14,88,15,8,8,13,171.73,0,1,10
857,2023-01-07,9,11,51,51,136,60,2.04,0,0,3
858,2023-01-07,8,13,34,34,34,45,8.6,0,0,4
859,2023-01-07,12,65,19,19,53,28,46.58,0,0,3
860,2023-01-07,12,8,25,25,66,39,10.84,0,0,4
861,2023-01-07,11,91,6,6,14,7,218.18,0,0,10
862,2023-01-07,1,145,27,27,44,38,27.82,0,0,2
863,2023-01-07,16,139,39,39,59,38,29.29,1,0,10
864,2023-01-07,20,51,40,40,87,46,43.84,0,0,5
865,2023-01-07,16,94,6,6,11,13,203.53,0,0,10
866,2023-01-07,6,28,17,17,27,20,316.34,1,0,3
867,2023-01-07,10,56,28,28,37,26,83.55,0,0,5
868,2023-01-07,20,126,25,25,36,31,27.25,0,0,5
869,2023-01-07,20,72,38,38,53,49,52.32,0,0,3
870,2023-01-07,7,11,72,36,36,102,2.04,0,1,2
871,2023-01-07,19,112,20,12,12,28,55.64,0,1,2
872,2023-01-07,15,90,9,5,5,9,191.13,0,1,7
873,2023-01-07,18,65,44,26,26,41,46.58,0,1,5
874,2023-01-07,13,149,13,13,16,22,20.82,0,0,10
875,2023-01-07,19,52,30,30,81,47,62.95,0,0,3
876,2023-01-07,10,119,29,29,40,26,21.71,0,0,5
877,2023-01-07,14,128,21,21,23,22,45.9,0,0,10
878,2023-01-07,9,30,5,5,8,8,478.98,0,0,10
879,2023-01-07,5,97,19,19,30,25,67.27,0,0,10
880,2023-01-07,18,144,28,28,42,31,52.24,0,0,10
881,2023-01-07,16,37,11,11,13,10,534.01,0,0,10
882,2023-01-07,5,142,31,8,8,28,25.19,0,1,10
883,2023-01-07,9,4,30,28,28,31,13.19,0,1,10
884,2023-01-07,3,100,17,17,20,19,92.14,0,0,7
885,2023-01-07,13,129,14,14,25,18,33.7,0,0,2
886,2023-01-07,4,75,21,21,31,22,54.26,0,0,5
887,2023-01-07,8,10,46,46,69,63,3.45,0,0,2
888,2023-01-07,20,121,30,30,41,29,29.32,0,0,4
889,2023-01-07,16,40,14,14,15,9,334.04,0,0,3
890,2023-01-07,5,150,24,24,35,22,66.66,0,0,3
891,2023-01-07,19,85,21,21,48,24,129.11,1,0,7
892,2023-01-07,10,25,22,22,44,35,14.08,0,0,5
893,2023-01-07,18,131,32,32,42,43,23.13,0,0,10
894,2023-01-07,3,66,83,80,80,72,10.75,0,1,5
895,2023-01-07,10,106,20,20,31,29,41.01,1,0,2
896,2023-01-07,7,15,51,51,58,82,4.59,0,0,10
